-0.0,0.02094665659740541,-0.4256916801355048,0.8607040472738107,-0.4140657105409005,-0.020946656597405407
-0.0,0.020957528609610802,-0.4264874876914959,0.8629611807379781,-0.41551616443687145,-0.020957528609610802
-0.0,0.020966935292972454,-0.42655310794518125,0.8649049822948296,-0.4173849390566759,-0.02096693529297245
-0.0,0.020975182806837175,-0.4260057548949027,0.8665956765611205,-0.41961473885938055,-0.02097518280683718
-0.0,0.020982609559117914,-0.42495652415382484,0.868097595313257,-0.4221584616003143,-0.02098260955911791
-0.0,0.02098958601342624,-0.423510959525921,0.8694805935600324,-0.4249800480206851,-0.020989586013426244
-0.0,0.02099651458021245,-0.4217693833258433,0.870820949688411,-0.4280550517823552,-0.02099651458021245
-0.0,0.02100382963079286,-0.419827029466325,0.872201831481479,-0.4313709723843612,-0.021003829630792867
-0.0,0.021011997675985605,-0.4177740099225429,0.873713393320207,-0.43492738572167855,-0.021011997675985602
-0.0,0.021021517757783267,-0.4156951374638026,0.8754525557268529,-0.438735900505267,-0.021021517757783267
-0.0,0.02103292210114371,-0.41366962068005314,0.8775225065430647,-0.4428199637618679,-0.02103292210114371
-0.0,0.021046777082094466,-0.4117706414887612,0.8800319535131305,-0.4472145349422748,-0.021046777082094466
-0.0,0.021063684572642787,-0.41006482062463834,0.8830941509459654,-0.45196564574868436,-0.021063684572642783
-0.0,0.021084283726056748,-0.4086115731745793,0.8868257185074009,-0.45712986160676483,-0.021084283726056748
-0.0,0.021109253280119953,-0.4074623540246612,0.8913452679927746,-0.46277366068799347,-0.021109253280119953
-0.0,0.021139314458752084,-0.4066597920268876,0.8967718539206959,-0.46897274743505624,-0.021139314458752084
-0.0,0.021175234572232235,-0.4062367115289886,0.9032232655079947,-0.47581131940677385,-0.02117523457223224
-0.0,0.021217831422870724,-0.4062150402560107,0.9108141802952338,-0.48338130861635237,-0.021217831422870728
-0.0,0.02126797865053652,-0.4066046028700582,0.9196542023834094,-0.49178162086281474,-0.021267978650536517
-0.0,0.02132661216960699,-0.40740179925440334,0.9298458096967712,-0.5011173982727609,-0.021326612169606993
-0.0,0.0213947378832176,-0.40858816503974876,0.9414822335944719,-0.5114993306715057,-0.021394737883217597
-0.0,0.02130432083036893,-0.411701650269034,0.9268160208683276,-0.4938100497689247,-0.021304320830368928
-0.0,0.02123340097752336,-0.41924182939889,0.9154973796383116,-0.47502214926189823,-0.021233400977523357
-0.0,0.021180520131216466,-0.4304248461779348,0.90694282460752,-0.45533745829836864,-0.021180520131216466
-0.0,0.02114433940586704,-0.44447604401560703,0.9005715737426566,-0.43495119032118257,-0.02114433940586704
-0.0,0.021123618165378666,-0.46065260565813365,0.8958618178591782,-0.41408559403566586,-0.021123618165378662
-0.0,0.021117195689718714,-0.47826253479880215,0.8923952053551164,-0.39301547486659555,-0.02111719568971871
-0.0,0.021123975084070077,-0.49667900476913424,0.8898883233049756,-0.3720853434517713,-0.02112397508407008
-0.0,0.02114290904989519,-0.5153495196223805,0.8882110756101891,-0.3517186469379133,-0.021142909049895183
-0.0,0.02117298721530151,-0.5337994486286305,0.887392286835338,-0.33241985099140603,-0.02117298721530151
