righthipyaw,righthiproll,righthippitch,rightknee,rightankleroll,rightanklepitch,time
0,0.034907,0.715585,-0.872665,0,0.436332,0.032
0,0.034907,0.715585,-0.872665,0,0.436332,0.048
0,0.034907,0.715585,-0.872665,0,0.436332,0.064
0,0.034907,0.715585,-0.872665,0,0.436332,0.08
0,0.034907,0.715585,-0.872665,0,0.436332,0.096
0,0.034907,0.715585,-0.872665,0,0.436332,0.112
0,0.034907,0.715585,-0.872665,0,0.436332,0.128
0,0.034907,0.715585,-0.872665,0,0.436332,0.144
0,0.034907,0.715585,-0.872665,0,0.436332,0.16
0,0.034907,0.715585,-0.872665,0,0.436332,0.176
0,0.034907,0.715585,-0.872665,0,0.436332,0.192
0,0.034907,0.715585,-0.872665,0,0.436332,0.208
0,0.034907,0.715585,-0.872665,0,0.436332,0.224
0,0.034907,0.715585,-0.872665,0,0.436332,0.24
0,0.034907,0.715585,-0.872665,0,0.436332,0.256
0,0.034907,0.715585,-0.872665,0,0.436332,0.272
0,0.034907,0.715585,-0.872665,0,0.436332,0.288
0,0.034907,0.715585,-0.872665,0,0.436332,0.304
0,0.034907,0.715585,-0.872665,0,0.436332,0.32
0,0.034907,0.715585,-0.872665,0,0.436332,0.336
0,0.034907,0.715585,-0.872665,0,0.436332,0.352
0,0.034907,0.715585,-0.872665,0,0.436332,0.368
0,0.034907,0.715585,-0.872665,0,0.436332,0.384
0,0.034907,0.715585,-0.872665,0,0.436332,0.4
0,0.034907,0.715585,-0.872665,0,0.436332,0.416
0,0.034907,0.715585,-0.872665,0,0.436332,0.432
0,0.034907,0.715585,-0.872665,0,0.436332,0.448
0,0.034907,0.715585,-0.872665,0,0.436332,0.464
0,0.034907,0.715585,-0.872665,0,0.436332,0.48
0,0.034907,0.715585,-0.872665,0,0.436332,0.496
0,0.034907,0.715585,-0.872665,0,0.436332,0.512
0,0.034907,0.715585,-0.872665,0,0.436332,0.528
0,0.034907,0.715585,-0.872665,0,0.436332,0.544
0,0.034907,0.715585,-0.872665,0,0.436332,0.56
0,0.034907,0.715585,-0.872665,0,0.436332,0.576
0,0.034907,0.715585,-0.872665,0,0.436332,0.592
0,0.034907,0.715585,-0.872665,0,0.436332,0.608
0,0.034907,0.715585,-0.872665,0,0.436332,0.624
0,0.034907,0.715585,-0.872665,0,0.436332,0.64
0,0.034907,0.715585,-0.872665,0,0.436332,0.656
0,0.034907,0.715585,-0.872665,0,0.436332,0.672
0,0.034907,0.715585,-0.872665,0,0.436332,0.688
0,0.034907,0.715585,-0.872665,0,0.436332,0.704
0,0.034907,0.715585,-0.872665,0,0.436332,0.72
0,0.034907,0.715585,-0.872665,0,0.436332,0.736
0,0.034907,0.715585,-0.872665,0,0.436332,0.752
0,0.034907,0.715585,-0.872665,0,0.436332,0.768
0,0.034907,0.715585,-0.872665,0,0.436332,0.784
0,0.034907,0.715585,-0.872665,0,0.436332,0.8
0,0.034907,0.715585,-0.872665,0,0.436332,0.816
0,0.034907,0.715585,-0.872665,0,0.436332,0.832
0,0.034907,0.715585,-0.872665,0,0.436332,0.848
0,0.034907,0.715585,-0.872665,0,0.436332,0.864
0,0.034907,0.715585,-0.872665,0,0.436332,0.88
0,0.034907,0.715585,-0.872665,0,0.436332,0.896
0,0.034907,0.715585,-0.872665,0,0.436332,0.912
0,0.034907,0.715585,-0.872665,0,0.436332,0.928
0,0.034907,0.715585,-0.872665,0,0.436332,0.944
0,0.034907,0.715585,-0.872665,0,0.436332,0.96
0,0.034907,0.715585,-0.872665,0,0.436332,0.976
0,0.034907,0.715585,-0.872665,0,0.436332,0.992
0,0.034907,0.715585,-0.872665,0,0.436332,1.008
0,0.034907,0.715585,-0.872665,0,0.436332,1.024
0,0.034907,0.715585,-0.872665,0,0.436332,1.04
0,0.034907,0.715585,-0.872665,0,0.436332,1.056
0,0.034907,0.715585,-0.872665,0,0.436332,1.072
0,0.034907,0.715585,-0.872665,0,0.436332,1.088
0,0.034907,0.715585,-0.872665,0,0.436332,1.104
0,0.034907,0.715585,-0.872665,0,0.436332,1.12
0,0.034907,0.715585,-0.872665,0,0.436332,1.136
0,0.034907,0.715585,-0.872665,0,0.436332,1.152
0,0.034907,0.715585,-0.872665,0,0.436332,1.168
0,0.034907,0.715585,-0.872665,0,0.436332,1.184
0,0.034907,0.715585,-0.872665,0,0.436332,1.2
0,0.034907,0.715585,-0.872665,0,0.436332,1.216
0,0.034907,0.715585,-0.872665,0,0.436332,1.232
0,0.034907,0.715585,-0.872665,0,0.436332,1.248
0,0.034907,0.715585,-0.872665,0,0.436332,1.264
0,0.034907,0.715585,-0.872665,0,0.436332,1.28
0,0.034907,0.715585,-0.872665,0,0.436332,1.296
0,0.034907,0.715585,-0.872665,0,0.436332,1.312
0,0.034907,0.715585,-0.872665,0,0.436332,1.328
0,0.034907,0.715585,-0.872665,0,0.436332,1.344
0,0.034907,0.715585,-0.872665,0,0.436332,1.36
0,0.034907,0.715585,-0.872665,0,0.436332,1.376
0,0.034907,0.715585,-0.872665,0,0.436332,1.392
0,0.034907,0.715585,-0.872665,0,0.436332,1.408
0,0.034907,0.715585,-0.872665,0,0.436332,1.424
0,0.034907,0.715585,-0.872665,0,0.436332,1.44
0,0.034907,0.715585,-0.872665,0,0.436332,1.456
0,0.034907,0.715585,-0.872665,0,0.436332,1.472
0,0.034907,0.715585,-0.872665,0,0.436332,1.488
0,0.034907,0.715585,-0.872665,0,0.436332,1.504
0,0.034907,0.715585,-0.872665,0,0.436332,1.52
0,0.034907,0.715585,-0.872665,0,0.436332,1.536
0,0.034907,0.715585,-0.872665,0,0.436332,1.552
0,0.034907,0.715585,-0.872665,0,0.436332,1.568
0,0.034907,0.715585,-0.872665,0,0.436332,1.584
0,0.034907,0.715585,-0.872665,0,0.436332,1.6
0,0.034907,0.715585,-0.872665,0,0.436332,1.616
0,0.034907,0.715585,-0.872665,0,0.436332,1.632
0,0.034907,0.715585,-0.872665,0,0.436332,1.648
0,0.034907,0.715585,-0.872665,0,0.436332,1.664
0,0.034907,0.715585,-0.872665,0,0.436332,1.68
0,0.034907,0.715585,-0.872665,0,0.436332,1.696
0,0.034907,0.715585,-0.872665,0,0.436332,1.712
0,0.034907,0.715585,-0.872665,0,0.436332,1.728
0,0.034907,0.715585,-0.872665,0,0.436332,1.744
0,0.034907,0.715585,-0.872665,0,0.436332,1.76
0,0.034907,0.715585,-0.872665,0,0.436332,1.776
0,0.034907,0.715585,-0.872665,0,0.436332,1.792
0,0.034907,0.715585,-0.872665,0,0.436332,1.808
0,0.034907,0.715585,-0.872665,0,0.436332,1.824
0,0.034907,0.715585,-0.872665,0,0.436332,1.84
0,0.034907,0.715585,-0.872665,0,0.436332,1.856
0,0.034907,0.715585,-0.872665,0,0.436332,1.872
0,0.034907,0.715585,-0.872665,0,0.436332,1.888
0,0.034907,0.715585,-0.872665,0,0.436332,1.904
0,0.034907,0.715585,-0.872665,0,0.436332,1.92
0,0.034907,0.715585,-0.872665,0,0.436332,1.936
0,0.034907,0.715585,-0.872665,0,0.436332,1.952
0,0.034907,0.715585,-0.872665,0,0.436332,1.968
0,0.034907,0.715585,-0.872665,0,0.436332,1.984
0,0.034907,0.715585,-0.872665,0,0.436332,2
0,0.034907,0.715585,-0.872665,0,0.436332,2.016
0,0.034907,0.715585,-0.872665,0,0.436332,2.032
0,0.034907,0.715585,-0.872665,0,0.436332,2.048
0,0.034907,0.715585,-0.872665,0,0.436332,2.064
0,0.034907,0.715585,-0.872665,0,0.436332,2.08
0,0.034907,0.715585,-0.872665,0,0.436332,2.096
0,0.034907,0.715585,-0.872665,0,0.436332,2.112
0,0.034907,0.715585,-0.872665,0,0.436332,2.128
0,0.034907,0.715585,-0.872665,0,0.436332,2.144
0,0.034907,0.715585,-0.872665,0,0.436332,2.16
0,0.034907,0.715585,-0.872665,0,0.436332,2.176
0,0.034907,0.715585,-0.872665,0,0.436332,2.192
0,0.034907,0.715585,-0.872665,0,0.436332,2.208
0,0.034907,0.715585,-0.872665,0,0.436332,2.224
0,0.034907,0.715585,-0.872665,0,0.436332,2.24
0,0.034907,0.715585,-0.872665,0,0.436332,2.256
0,0.034907,0.715585,-0.872665,0,0.436332,2.272
0,0.034907,0.715585,-0.872665,0,0.436332,2.288
0,0.034907,0.715585,-0.872665,0,0.436332,2.304
0,0.034907,0.715585,-0.872665,0,0.436332,2.32
0,0.034907,0.715585,-0.872665,0,0.436332,2.336
0,0.034907,0.715585,-0.872665,0,0.436332,2.352
0,0.034907,0.715585,-0.872665,0,0.436332,2.368
0,0.034907,0.715585,-0.872665,0,0.436332,2.384
0,0.034907,0.715585,-0.872665,0,0.436332,2.4
0,0.034907,0.715585,-0.872665,0,0.436332,2.416
0,0.034907,0.715585,-0.872665,0,0.436332,2.432
0,0.034907,0.715585,-0.872665,0,0.436332,2.448
0,0.034907,0.715585,-0.872665,0,0.436332,2.464
0,0.034907,0.715585,-0.872665,0,0.436332,2.48
0,0.034907,0.715585,-0.872665,0,0.436332,2.496
0,0.034907,0.715585,-0.872665,0,0.436332,2.512
0,0.034907,0.715585,-0.872665,0,0.436332,2.528
0,0.034907,0.715585,-0.872665,0,0.436332,2.544
0,0.034907,0.715585,-0.872665,0,0.436332,2.56
0,0.034907,0.715585,-0.872665,0,0.436332,2.576
0,0.034907,0.715585,-0.872665,0,0.436332,2.592
0,0.034907,0.715585,-0.872665,0,0.436332,2.608
0,0.034907,0.715585,-0.872665,0,0.436332,2.624
0,0.034907,0.715585,-0.872665,0,0.436332,2.64
0,0.034907,0.715585,-0.872665,0,0.436332,2.656
0,0.034907,0.715585,-0.872665,0,0.436332,2.672
0,0.034907,0.715585,-0.872665,0,0.436332,2.688
0,0.034907,0.715585,-0.872665,0,0.436332,2.704
0,0.034907,0.715585,-0.872665,0,0.436332,2.72
0,0.034907,0.715585,-0.872665,0,0.436332,2.736
0,0.034907,0.715585,-0.872665,0,0.436332,2.752
0,0.034907,0.715585,-0.872665,0,0.436332,2.768
0,0.034907,0.715585,-0.872665,0,0.436332,2.784
0,0.034907,0.715585,-0.872665,0,0.436332,2.8
0,0.034907,0.715585,-0.872665,0,0.436332,2.816
0,0.034907,0.715585,-0.872665,0,0.436332,2.832
0,0.034907,0.715585,-0.872665,0,0.436332,2.848
0,0.034907,0.715585,-0.872665,0,0.436332,2.864
0,0.034907,0.715585,-0.872665,0,0.436332,2.88
0,0.034907,0.715585,-0.872665,0,0.436332,2.896
0,0.034907,0.715585,-0.872665,0,0.436332,2.912
0,0.034907,0.715585,-0.872665,0,0.436332,2.928
0,0.034907,0.715585,-0.872665,0,0.436332,2.944
0,0.034907,0.715585,-0.872665,0,0.436332,2.96
0,0.034907,0.715585,-0.872665,0,0.436332,2.976
0,0.034907,0.715585,-0.872665,0,0.436332,2.992
0,0.034907,0.715585,-0.872665,0,0.436332,3.008
0,0.034907,0.715585,-0.872665,0,0.436332,3.024
0,0.034907,0.715585,-0.872665,0,0.436332,3.04
0,0.034907,0.715585,-0.872665,0,0.436332,3.056
0,0.034907,0.715585,-0.872665,0,0.436332,3.072
0,0.034907,0.715585,-0.872665,0,0.436332,3.088
0,0.034907,0.715585,-0.872665,0,0.436332,3.104
0,0.034907,0.715585,-0.872665,0,0.436332,3.12
0,0.034907,0.715585,-0.872665,0,0.436332,3.136
0,0.034907,0.715585,-0.872665,0,0.436332,3.152
0,0.034907,0.715585,-0.872665,0,0.436332,3.168
0,0.034907,0.715585,-0.872665,0,0.436332,3.184
0,0.034907,0.715585,-0.872665,0,0.436332,3.2
0,0.034907,0.715585,-0.872665,0,0.436332,3.216
0,0.034907,0.715585,-0.872665,0,0.436332,3.232
0,0.034907,0.715585,-0.872665,0,0.436332,3.248
0,0.034907,0.715585,-0.872665,0,0.436332,3.264
0,0.034907,0.715585,-0.872665,0,0.436332,3.28
0,0.034907,0.715585,-0.872665,0,0.436332,3.296
0,0.034907,0.715585,-0.872665,0,0.436332,3.312
0,0.034907,0.715585,-0.872665,0,0.436332,3.328
0,0.034907,0.715585,-0.872665,0,0.436332,3.344
0,0.034907,0.715585,-0.872665,0,0.436332,3.36
0,0.034907,0.715585,-0.872665,0,0.436332,3.376
0,0.034907,0.715585,-0.872665,0,0.436332,3.392
0,0.034907,0.715585,-0.872665,0,0.436332,3.408
0,0.034907,0.715585,-0.872665,0,0.436332,3.424
0,0.034907,0.715585,-0.872665,0,0.436332,3.44
0,0.034907,0.715585,-0.872665,0,0.436332,3.456
0,0.034907,0.715585,-0.872665,0,0.436332,3.472
0,0.034907,0.715585,-0.872665,0,0.436332,3.488
0,0.034907,0.715585,-0.872665,0,0.436332,3.504
0,0.034907,0.715585,-0.872665,0,0.436332,3.52
0,0.034907,0.715585,-0.872665,0,0.436332,3.536
0,0.034907,0.715585,-0.872665,0,0.436332,3.552
0,0.034907,0.715585,-0.872665,0,0.436332,3.568
0,0.034907,0.715585,-0.872665,0,0.436332,3.584
0,0.034907,0.715585,-0.872665,0,0.436332,3.6
0,0.034907,0.715585,-0.872665,0,0.436332,3.616
0,0.034907,0.715585,-0.872665,0,0.436332,3.632
0,0.034907,0.715585,-0.872665,0,0.436332,3.648
0,0.034907,0.715585,-0.872665,0,0.436332,3.664
0,0.034907,0.715585,-0.872665,0,0.436332,3.68
0,0.034907,0.715585,-0.872665,0,0.436332,3.696
0,0.034907,0.715585,-0.872665,0,0.436332,3.712
0,0.034907,0.715585,-0.872665,0,0.436332,3.728
0,0.034907,0.715585,-0.872665,0,0.436332,3.744
0,0.034907,0.715585,-0.872665,0,0.436332,3.76
0,0.034907,0.715585,-0.872665,0,0.436332,3.776
0,0.034907,0.715585,-0.872665,0,0.436332,3.792
0,0.034907,0.715585,-0.872665,0,0.436332,3.808
0,0.034907,0.715585,-0.872665,0,0.436332,3.824
0,0.034907,0.715585,-0.872665,0,0.436332,3.84
0,0.034907,0.715585,-0.872665,0,0.436332,3.856
0,0.034907,0.715585,-0.872665,0,0.436332,3.872
0,0.034907,0.715585,-0.872665,0,0.436332,3.888
0,0.034907,0.715585,-0.872665,0,0.436332,3.904
0,0.034907,0.715585,-0.872665,0,0.436332,3.92
0,0.034907,0.715585,-0.872665,0,0.436332,3.936
0,0.034907,0.715585,-0.872665,0,0.436332,3.952
0,0.034907,0.715585,-0.872665,0,0.436332,3.968
0,0.034907,0.715585,-0.872665,0,0.436332,3.984
0,0.034907,0.715585,-0.872665,0,0.436332,4
0,0.034907,0.715585,-0.872665,0,0.436332,4.016
0,0.034907,0.715585,-0.872665,0,0.436332,4.032
0,0.042268,0.703602,-0.859781,0.013839,0.429895,4.048
0,0.04963,0.691619,-0.846896,0.027678,0.423459,4.064
0,0.056992,0.679636,-0.834012,0.041516,0.417022,4.08
0,0.064354,0.667653,-0.821127,0.055355,0.410585,4.096
0,0.071715,0.65567,-0.808243,0.069194,0.404148,4.112
0,0.079077,0.643687,-0.795359,0.083033,0.397712,4.128
0,0.086439,0.631704,-0.782474,0.096872,0.391275,4.144
0,0,651388889,0.619721,-0.76959,0.110711,4.16
0,0.101162,0.607738,-0.756705,0.124549,0.378401,4.176
0,0.108524,0.595755,-0.743821,0.138388,0.371965,4.192
0,0.115886,0.583772,-0.730936,0.152227,0.365528,4.208
0,0.123247,0.571789,-0.718052,0.166066,0.359091,4.224
0,0.130609,0.559806,-0.705168,0.179905,0.352654,4.24
0,0.137971,0.547823,-0.692283,0.193743,0.346218,4.256
0,0.145333,0.53584,-0.679399,0.207582,0.339781,4.272
0,0.152694,0.523857,-0.666514,0.221421,0.333344,4.288
0,0.160056,0.511874,-0.65363,0.23526,0.326907,4.304
0,0.167418,0.499891,-0.640746,0.249099,0.320471,4.32
0,0.17478,0.487908,-0.627861,0.262938,0.314034,4.336
0,0.182141,0.475925,-0.614977,0.276776,0.307597,4.352
0,0.189503,0.463942,-0.602092,0.290615,0.301161,4.368
0,0.196865,0.451959,-0.589208,0.304454,0.294724,4.384
0,0.204226,0.439976,-0.576323,0.318293,0.288287,4.4
0,0.211588,0.427993,-0.563439,0.332132,0.28185,4.416
0,0.21895,0.41601,-0.550555,0.34597,0.275414,4.432
0,0.226312,0.404027,-0.53767,0.359809,0.268977,4.448
0,0.233673,0.392044,-0.524786,0.373648,0.26254,4.464
0,0.241035,0.380061,-0.511901,0.387487,0.256103,4.48
0,0.248397,0.368078,-0.499017,0.401326,0.249667,4.496
0,0.255759,0.356095,-0.486133,0.415164,0.24323,4.512
0,0.26312,0.344112,-0.473248,0.429003,0.236793,4.528
0,0.270482,0.332129,-0.460364,0.442842,0.230356,4.544
0,0.277844,0.320146,-0.447479,0.456681,0.22392,4.56
0,0.285206,0.308163,-0.434595,0.47052,0.217483,4.576
0,0.292567,0.29618,-0.42171,0.484359,0.211046,4.592
0,0.299929,0.284197,-0.408826,0.498197,0.20461,4.608
0,0.307291,0.272214,-0.395942,0.512036,0.198173,4.624
0,0.314653,0.260231,-0.383057,0.525875,0.191736,4.64
0,0.322014,0.248248,-0.370173,0.539714,0.185299,4.656
0,0.329376,0.236265,-0.357288,0.553553,0.178863,4.672
0,0.336738,0.224282,-0.344404,0.567391,0.172426,4.688
0,0.344099,0.212299,-0.33152,0.58123,0.165989,4.704
0,0.351461,0.200316,-0.318635,0.595069,0.159552,4.72
0,0.358823,0.188333,-0.305751,0.608908,0.153116,4.736
0,0.366185,0.17635,-0.292866,0.622747,0.146679,4.752
0,0.373546,0.164367,-0.279982,0.636586,0.140242,4.768
0,0.380908,0.152384,-0.267097,0.650424,0.133805,4.784
0,0.38827,0.140401,-0.254213,0.664263,0.127369,4.8
0,0.395632,0.128418,-0.241329,0.678102,0.120932,4.816
0,0.402993,0.116435,-0.228444,0.691941,0.114495,4.832
0,0.410355,0.104452,-0.21556,0.70578,0.108058,4.848
0,0.417717,0.092469,-0.202675,0.719618,0.101622,4.864
0,0.425079,0.080486,-0.189791,0.733457,0.095185,4.88
0,0.43244,0.068503,-0.176907,0.747296,0.088748,4.896
0,0.439802,0.05652,-0.164022,0.761135,0.082312,4.912
0,0.447164,0.044537,-0.151138,0.774974,0.075875,4.928
0,0.454525,0.032554,-0.138253,0.788813,0.069438,4.944
0,0.461887,0.020571,-0.125369,0.802651,0.063001,4.96
0,0.469249,0.008588,-0.112484,0.81649,0.056565,4.976
0,0.476611,-0.003395,-0.0996,0.830329,0.050128,4.992
0,0.483972,-0.015378,-0.086716,0.844168,0.043691,5.008
0,0.491334,-0.027361,-0.073831,0.858007,0.037254,5.024
0,0.495019,-0.036974,-0.074906,0.864937,0.03793,5.04
0,0.495028,-0.044219,-0.089939,0.86496,0.045719,5.056
0,0.495036,-0.048973,-0.100607,0.864979,0.051633,5.072
0,0.495043,-0.052992,-0.110057,0.864997,0.057065,5.088
0,0.49505,-0.056062,-0.117964,0.865015,0.061901,5.104
0,0.495056,-0.058336,-0.124656,0.86503,0.06632,5.12
0,0.495061,-0.060267,-0.130844,0.865045,0.070577,5.136
0,0.495067,-0.061721,-0.136359,0.865059,0.074636,5.152
0,0.495073,-0.062923,-0.141561,0.865074,0.078637,5.168
0,0.495079,-0.063992,-0.14661,0.865088,0.082616,5.184
0,0.495084,-0.064939,-0.151583,0.865103,0.086643,5.2
0,0.495091,-0.065919,-0.156689,0.865119,0.090769,5.216
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,5.232
0,0.495105,-0.068174,-0.167633,0.865155,0.099458,5.248
0,0.495113,-0.069597,-0.173705,0.865176,0.104107,5.264
0,0.495122,-0.071244,-0.180213,6,8333333,5.28
0,0.495133,-0.07336,-0.18758,0.865228,0.114219,5.296
0,0.495144,-0.075743,-0.195427,0.865258,0.119683,5.312
0,0.495158,-0.07857,-0.204062,0.865292,0.125492,5.328
0,0.495174,-0.081942,-0.213643,0.865333,0.131701,5.344
0,0.495191,-0.085642,-0.22379,0.865377,0.138146,5.36
0,0.495211,-0.089981,-0.235019,0.865428,0.145037,5.376
0,0.495233,-0.094834,-0.247104,0.865486,0.152269,5.392
0,0.495258,-0.100048,-0.259788,0.865549,0.15974,5.408
0,0.495287,-0.106051,-0.273763,0.865622,0.167712,5.424
0,0.495318,-0.112478,-0.288419,0.865703,0.175941,5.44
0,0.495352,-0.119331,-0.303756,0.86579,0.184426,5.456
0,0.495391,-0.126976,-0.320347,0.865891,0.19337,5.472
0,0.495434,-0.134987,-0.337509,866,0.20252,5.488
0,0.49548,-0.143522,-0.355484,0.86612,0.211961,5.504
0,0.495544,-0.137645,-0.372679,0.866284,0.235033,5.52
0,0.495574,0.026724,0.076025,0.86636,0.246504,5.536
0,0.495461,0.127262,0.34425,0.866071,0.216987,5.552
0,0.495333,0.134212,0.299419,0.865744,0.165208,5.568
0,0.495257,0.152152,0.260413,0.865547,0.10826,5.584
0,0.49523,0.172528,0.217392,0.865477,0.044863,5.6
0,0.495246,0.185812,0.161122,0.865519,0.024689,5.616
0,0.495298,0.995421,-0.015437,0.865712,0.097954,5.632
0,0.449259,0.967437,-0.10116,0.779141,0.131792,5.648
0,0.40322,0.939454,-0.186883,0.69257,0.16563,5.664
0,0.357181,0.91147,-0.272605,0.605998,0.199467,5.68
0,0.311141,0.883487,-0.358328,0.519427,0.233305,5.696
0,0.265102,0.855503,-0.444051,0.432856,0.267143,5.712
0,0.219063,0.827519,-0.529774,0.346285,0.300981,5.728
0,0.173024,0.799536,-0.615497,0.259714,0.334819,5.744
0,0.126985,0.771552,-0.701219,0.173142,0.368656,5.76
0,0.080946,0.743569,-0.786942,0.086571,0.402494,5.776
0,0.034907,0.715585,-0.872665,0,0.436332,5.792
0,0.034907,0.715585,-0.872665,0,0.436332,5.808
0,0.034907,0.715585,-0.872665,0,0.436332,5.824
0,0.034907,0.715585,-0.872665,0,0.436332,5.84
0,0.034907,0.715585,-0.872665,0,0.436332,5.856
0,0.034907,0.715585,-0.872665,0,0.436332,5.872
0,0.034907,0.715585,-0.872665,0,0.436332,5.888
0,0.034907,0.715585,-0.872665,0,0.436332,5.904
0,0.034907,0.715585,-0.872665,0,0.436332,5.92
0,0.034907,0.715585,-0.872665,0,0.436332,5.936
0,0.034907,0.715585,-0.872665,0,0.436332,5.952
0,0.034907,0.715585,-0.872665,0,0.436332,5.968
0,0.034907,0.715585,-0.872665,0,0.436332,5.984
0,0.034907,0.715585,-0.872665,0,0.436332,6
0,0.034907,0.715585,-0.872665,0,0.436332,6.016
0,0.034907,0.715585,-0.872665,0,0.436332,6.032
0,0.034907,0.715585,-0.872665,0,0.436332,6.048
0,0.034907,0.715585,-0.872665,0,0.436332,6.064
0,0.034907,0.715585,-0.872665,0,0.436332,6.08
0,0.034907,0.715585,-0.872665,0,0.436332,6.096
0,0.034907,0.715585,-0.872665,0,0.436332,6.112
0,0.034907,0.715585,-0.872665,0,0.436332,6.128
0,0.034907,0.715585,-0.872665,0,0.436332,6.144
0,0.034907,0.715585,-0.872665,0,0.436332,6.16
0,0.034907,0.715585,-0.872665,0,0.436332,6.176
0,0.034907,0.715585,-0.872665,0,0.436332,6.192
0,0.034907,0.715585,-0.872665,0,0.436332,6.208
0,0.034907,0.715585,-0.872665,0,0.436332,6.224
0,0.034907,0.715585,-0.872665,0,0.436332,6.24
0,0.034907,0.715585,-0.872665,0,0.436332,6.256
0,0.034907,0.715585,-0.872665,0,0.436332,6.272
0,0.034907,0.715585,-0.872665,0,0.436332,6.288
0,0.034907,0.715585,-0.872665,0,0.436332,6.304
0,0.034907,0.715585,-0.872665,0,0.436332,6.32
0,0.034907,0.715585,-0.872665,0,0.436332,6.336
0,0.034907,0.715585,-0.872665,0,0.436332,6.352
0,0.034907,0.715585,-0.872665,0,0.436332,6.368
0,0.034907,0.715585,-0.872665,0,0.436332,6.384
0,0.034907,0.715585,-0.872665,0,0.436332,6.4
0,0.034907,0.715585,-0.872665,0,0.436332,6.416
0,0.034907,0.715585,-0.872665,0,0.436332,6.432
0,0.034907,0.715585,-0.872665,0,0.436332,6.448
0,0.034907,0.715585,-0.872665,0,0.436332,6.464
0,0.034907,0.715585,-0.872665,0,0.436332,6.48
0,0.034907,0.715585,-0.872665,0,0.436332,6.496
0,0.034907,0.715585,-0.872665,0,0.436332,6.512
0,0.034907,0.715585,-0.872665,0,0.436332,6.528
0,0.034907,0.715585,-0.872665,0,0.436332,6.544
0,0.034907,0.715585,-0.872665,0,0.436332,6.56
0,0.034907,0.715585,-0.872665,0,0.436332,6.576
0,0.034907,0.715585,-0.872665,0,0.436332,6.592
0,0.034907,0.715585,-0.872665,0,0.436332,6.608
0,0.034907,0.715585,-0.872665,0,0.436332,6.624
0,0.034907,0.715585,-0.872665,0,0.436332,6.64
0,0.034907,0.715585,-0.872665,0,0.436332,6.656
0,0.034907,0.715585,-0.872665,0,0.436332,6.672
0,0.034907,0.715585,-0.872665,0,0.436332,6.688
0,0.034907,0.715585,-0.872665,0,0.436332,6.704
0,0.034907,0.715585,-0.872665,0,0.436332,6.72
0,0.034907,0.715585,-0.872665,0,0.436332,6.736
0,0.034907,0.715585,-0.872665,0,0.436332,6.752
0,0.034907,0.715585,-0.872665,0,0.436332,6.768
0,0.034907,0.715585,-0.872665,0,0.436332,6.784
0,0.034907,0.715585,-0.872665,0,0.436332,6.8
0,0.034907,0.715585,-0.872665,0,0.436332,6.816
0,0.034907,0.715585,-0.872665,0,0.436332,6.832
0,0.034907,0.715585,-0.872665,0,0.436332,6.848
0,0.034907,0.715585,-0.872665,0,0.436332,6.864
0,0.034907,0.715585,-0.872665,0,0.436332,6.88
0,0.034907,0.715585,-0.872665,0,0.436332,6.896
0,0.034907,0.715585,-0.872665,0,0.436332,6.912
0,0.034907,0.715585,-0.872665,0,0.436332,6.928
0,0.034907,0.715585,-0.872665,0,0.436332,6.944
0,0.034907,0.715585,-0.872665,0,0.436332,6.96
0,0.034907,0.715585,-0.872665,0,0.436332,6.976
0,0.034907,0.715585,-0.872665,0,0.436332,6.992
0,0.034907,0.715585,-0.872665,0,0.436332,7.008
0,0.034907,0.715585,-0.872665,0,0.436332,7.024
0,0.034907,0.715585,-0.872665,0,0.436332,7.04
0,0.034907,0.715585,-0.872665,0,0.436332,7.056
0,0.034907,0.715585,-0.872665,0,0.436332,7.072
0,0.034907,0.715585,-0.872665,0,0.436332,7.088
0,0.034907,0.715585,-0.872665,0,0.436332,7.104
0,0.034907,0.715585,-0.872665,0,0.436332,7.12
0,0.034907,0.715585,-0.872665,0,0.436332,7.136
0,0.034907,0.715585,-0.872665,0,0.436332,7.152
0,0.034907,0.715585,-0.872665,0,0.436332,7.168
0,0.034907,0.715585,-0.872665,0,0.436332,7.184
0,0.034907,0.715585,-0.872665,0,0.436332,7.2
0,0.034907,0.715585,-0.872665,0,0.436332,7.216
0,0.034907,0.715585,-0.872665,0,0.436332,7.232
0,0.034907,0.715585,-0.872665,0,0.436332,7.248
0,0.034907,0.715585,-0.872665,0,0.436332,7.264
0,0.034907,0.715585,-0.872665,0,0.436332,7.28
0,0.034907,0.715585,-0.872665,0,0.436332,7.296
0,0.034907,0.715585,-0.872665,0,0.436332,7.312
0,0.034907,0.715585,-0.872665,0,0.436332,7.328
0,0.034907,0.715585,-0.872665,0,0.436332,7.344
0,0.034907,0.715585,-0.872665,0,0.436332,7.36
0,0.034907,0.715585,-0.872665,0,0.436332,7.376
0,0.034907,0.715585,-0.872665,0,0.436332,7.392
0,0.034907,0.715585,-0.872665,0,0.436332,7.408
0,0.034907,0.715585,-0.872665,0,0.436332,7.424
0,0.034907,0.715585,-0.872665,0,0.436332,7.44
0,0.034907,0.715585,-0.872665,0,0.436332,7.456
0,0.034907,0.715585,-0.872665,0,0.436332,7.472
0,0.034907,0.715585,-0.872665,0,0.436332,7.488
0,0.034907,0.715585,-0.872665,0,0.436332,7.504
0,0.034907,0.715585,-0.872665,0,0.436332,7.52
